7.14800	-9.700	0.000
8.15500	-9.700	0.000
9.15800	-9.800	0.000
10.14500	-9.800	0.000
11.15000	-9.800	0.000
12.14500	-9.900	0.000
13.14800	-9.900	0.000
14.14700	-9.900	0.000
15.14800	-9.900	0.000
16.14700	-10.000	0.000
17.14600	-10.000	0.000
18.14500	-10.000	0.000
19.14500	-10.000	0.000
20.14600	-10.100	0.000
21.14500	-10.100	0.000
23.14600	-10.100	0.000
24.14900	-10.200	0.000
25.14700	-10.200	0.000
26.14700	-10.200	0.000
27.14700	-10.200	0.000
28.14700	-10.200	0.000
29.14500	-10.300	0.000
30.14700	-10.300	0.000
31.14900	-10.300	0.000
32.14400	-10.300	0.000
33.14800	-10.300	0.000
34.14800	-10.400	0.000
35.14800	-10.300	0.000
36.15000	-10.300	0.000
37.14500	-10.300	0.000
38.14900	-10.300	0.000
39.15000	-10.300	0.000
40.14800	-10.300	0.000
41.14700	-10.300	0.000
42.14700	-10.300	0.000
43.14600	-10.300	0.000
44.14600	-10.300	0.000
45.14700	-10.300	0.000
46.14600	-10.400	0.000
