26.04100	26.200	0.000
27.04200	26.200	0.000
28.04000	26.200	0.000
29.04500	26.200	0.000
30.03900	26.200	0.000
31.04000	26.200	0.000
32.04300	26.200	0.000
33.04100	26.200	0.000
34.04100	26.100	0.000
35.04000	26.100	0.000
36.04100	26.000	0.000
37.03900	26.000	0.000
38.04000	26.000	0.000
39.04200	25.900	0.000
40.03800	25.900	0.000
41.04000	25.900	0.000
42.04000	25.900	0.000
43.04000	25.900	0.000
44.04400	25.900	0.000
45.04000	25.900	0.000
46.04300	25.900	0.000
47.03800	25.800	0.000
48.04100	25.900	0.000
49.03800	25.900	0.000
50.03900	25.900	0.000
51.04000	25.900	0.000
52.03800	25.900	0.000
53.03900	25.900	0.000
54.04000	25.900	0.000
55.03900	25.900	0.000
