3.25700	31.400	0.000
4.06300	31.500	0.000
5.27800	31.600	0.000
6.08600	31.600	0.000
6.89800	31.600	0.000
8.10700	31.500	0.000
8.91700	31.400	0.000
10.12800	31.400	0.000
10.93700	31.300	0.000
12.15000	31.200	0.000
12.96000	31.100	0.000
14.17100	31.000	0.000
14.98000	31.000	0.000
16.19300	31.100	0.000
17.00300	31.100	0.000
18.21600	31.100	0.000
19.02400	31.200	0.000
20.23700	31.200	0.000
21.04600	31.300	0.000
42.92800	30.500	0.000
44.14200	30.400	0.000
45.75900	30.400	0.000
47.37600	30.400	0.000
48.58800	30.700	0.000
