3.71200	25.300	0.000
4.71300	25.200	0.000
5.71900	25.200	0.000
6.70900	25.200	0.000
7.71000	25.200	0.000
8.71000	25.200	0.000
9.71000	25.200	0.000
10.70900	25.300	0.000
11.71000	25.200	0.000
12.71000	25.300	0.000
13.70900	25.300	0.000
14.71000	25.200	0.000
15.70900	25.200	0.000
16.71100	25.200	0.000
17.71200	26.700	0.000
18.71100	26.200	0.000
19.71000	26.200	0.000
20.70900	26.200	0.000
21.70900	25.800	0.000
22.70900	25.900	0.000
23.71100	25.900	0.000
24.71000	25.900	0.000
25.70900	25.900	0.000
26.70800	29.600	0.000
27.70900	29.700	0.000
28.71100	29.800	0.000
29.71200	29.900	0.000
30.71100	30.100	0.000
31.70900	30.200	0.000
32.71100	30.300	0.000
33.70900	30.300	0.000
34.71000	30.300	0.000
35.70900	30.600	0.000
36.70900	28.900	0.000
37.70800	28.000	0.000
38.70900	27.500	0.000
