10.85000	23.800	0.000
11.84800	23.800	0.000
12.85700	23.800	0.000
13.84700	23.800	0.000
14.84800	23.800	0.000
15.84700	23.800	0.000
16.84800	23.900	0.000
17.84700	23.900	0.000
18.84800	24.000	0.000
19.85000	24.100	0.000
20.84500	24.100	0.000
21.84900	24.200	0.000
22.84900	24.300	0.000
23.84700	24.400	0.000
24.84700	24.400	0.000
25.85100	24.400	0.000
26.84700	24.600	0.000
27.84600	24.600	0.000
28.84700	24.700	0.000
29.84800	24.700	0.000
30.84800	24.800	0.000
31.84900	24.800	0.000
32.85000	24.800	0.000
33.85100	24.800	0.000
34.85000	24.900	0.000
35.84900	24.900	0.000
36.84800	24.900	0.000
37.84800	24.900	0.000
38.84800	24.900	0.000
39.84500	24.900	0.000
40.84800	24.900	0.000
41.84700	24.900	0.000
42.84700	24.900	0.000
43.84700	24.900	0.000
44.84800	24.900	0.000
45.84700	24.900	0.000
46.84800	24.800	0.000
47.84900	24.800	0.000
48.84900	24.800	0.000
49.84900	24.800	0.000
50.84800	24.700	0.000
51.84800	24.700	0.000
52.84800	24.700	0.000
53.84800	24.700	0.000
54.84700	24.600	0.000
55.84700	24.600	0.000
56.84700	24.600	0.000
57.84800	24.600	0.000
58.84700	24.500	0.000
59.85000	24.500	0.000
60.84900	24.500	0.000
61.84900	26.600	0.000
62.84800	27.100	0.000
63.84800	27.100	0.000
64.84800	26.300	0.000
65.84800	26.300	0.000
66.84800	26.400	0.000
67.84500	26.400	0.000
68.84800	26.600	0.000
69.84500	26.600	0.000
70.84800	27.700	0.000
71.84700	28.300	0.000
72.84700	29.800	0.000
73.85000	28.900	0.000
74.84900	28.900	0.000
75.84900	29.400	0.000
76.84800	28.900	0.000
77.84700	28.900	0.000
78.84700	28.900	0.000
79.84700	28.800	0.000
80.84700	28.800	0.000
82.84800	28.800	0.000
83.84700	29.700	0.000
84.84700	30.000	0.000
85.84800	29.100	0.000
86.85000	29.100	0.000
87.84700	28.900	0.000
88.84800	29.000	0.000
89.84900	29.000	0.000
90.84900	28.900	0.000
91.84800	29.000	0.000
92.84800	29.100	0.000
93.84700	29.200	0.000
94.84800	30.300	0.000
95.84700	29.700	0.000
96.84800	29.100	0.000
97.84800	29.100	0.000
98.84700	28.800	0.000
99.84600	28.800	0.000
100.84700	28.700	0.000
101.84900	28.700	0.000
102.84900	28.500	0.000
103.84800	28.400	0.000
104.84800	28.400	0.000
105.84500	28.400	0.000
106.84700	28.100	0.000
107.84800	28.100	0.000
108.84600	28.100	0.000
109.84900	28.100	0.000
110.84700	27.900	0.000
111.84900	27.800	0.000
112.84800	27.800	0.000
113.84600	27.800	0.000
114.85100	27.800	0.000
115.85000	27.700	0.000
116.84700	27.700	0.000
117.84900	28.000	0.000
118.84900	28.100	0.000
119.84700	28.100	0.000
120.84900	28.100	0.000
121.84800	28.200	0.000
122.84700	28.200	0.000
123.84800	28.300	0.000
124.84800	28.400	0.000
125.84700	28.500	0.000
126.84900	28.700	0.000
127.84900	28.700	0.000
128.85000	28.900	0.000
129.84800	29.200	0.000
130.84800	29.400	0.000
131.84800	29.600	0.000
132.84900	29.600	0.000
133.84700	29.900	0.000
134.84800	29.900	0.000
135.84700	29.900	0.000
136.84700	30.000	0.000
137.84800	30.100	0.000
138.84900	30.000	0.000
139.84700	30.000	0.000
140.84900	29.400	0.000
141.84900	29.300	0.000
142.84600	29.300	0.000
143.84900	29.100	0.000
144.84800	28.900	0.000
145.84800	28.800	0.000
146.84700	28.800	0.000
147.84800	28.900	0.000
148.84700	28.700	0.000
149.84600	29.800	0.000
150.84700	29.100	0.000
151.84800	28.700	0.000
152.84700	28.600	0.000
153.84900	28.500	0.000
154.85000	28.500	0.000
155.85000	28.300	0.000
156.84900	28.200	0.000
157.84800	28.200	0.000
158.84700	28.200	0.000
159.84800	28.200	0.000
