2.74600	26.200	0.000
3.74300	26.200	0.000
4.74400	26.200	0.000
5.75000	26.200	0.000
6.74400	26.200	0.000
7.74600	26.200	0.000
8.74600	26.200	0.000
9.74500	26.200	0.000
10.74400	26.200	0.000
11.74600	26.200	0.000
12.74500	26.200	0.000
13.74300	26.200	0.000
14.74400	26.200	0.000
15.74500	26.200	0.000
16.74500	26.200	0.000
17.74500	26.300	0.000
18.74300	26.400	0.000
19.74700	26.400	0.000
20.74700	26.500	0.000
21.74500	26.500	0.000
22.74500	26.700	0.000
23.74500	26.800	0.000
28.00800	26.900	0.000
29.00900	27.100	0.000
30.00800	27.100	0.000
31.00800	27.100	0.000
32.00900	27.100	0.000
33.00800	27.100	0.000
34.00800	27.100	0.000
35.01000	27.200	0.000
36.01000	27.200	0.000
37.00700	27.200	0.000
38.01000	27.200	0.000
39.00800	27.300	0.000
40.00900	27.400	0.000
41.00900	27.400	0.000
42.00800	27.400	0.000
43.01000	27.500	0.000
44.00900	27.500	0.000
45.01000	27.500	0.000
46.00800	27.600	0.000
47.00800	27.600	0.000
