8.06900	32.700	0.000
9.07000	32.600	0.000
10.07100	32.600	0.000
11.07600	32.600	0.000
12.07000	32.600	0.000
13.06800	32.500	0.000
14.06700	32.400	0.000
15.06500	32.300	0.000
16.06700	31.600	0.000
17.06800	31.500	0.000
18.06500	31.400	0.000
19.06600	31.300	0.000
20.06800	31.100	0.000
21.06600	31.000	0.000
22.06800	30.900	0.000
23.06900	30.800	0.000
24.07100	30.600	0.000
25.07200	30.400	0.000
26.06800	30.300	0.000
27.06900	30.300	0.000
44.12900	30.200	0.000
45.12900	28.500	0.000
46.12800	28.500	0.000
47.12700	28.500	0.000
48.12900	28.400	0.000
49.12700	28.300	0.000
50.12800	28.300	0.000
51.12700	28.300	0.000
52.12800	28.200	0.000
53.12800	28.200	0.000
54.12900	28.100	0.000
55.12900	28.100	0.000
56.13200	28.100	0.000
57.12900	28.000	0.000
58.12900	27.900	0.000
59.12700	27.900	0.000
60.12700	27.900	0.000
61.12800	27.800	0.000
62.12700	27.800	0.000
63.12700	27.800	0.000
64.12700	27.700	0.000
65.12900	27.700	0.000
66.12700	27.600	0.000
67.12900	27.600	0.000
148.03000	27.500	0.000
149.02900	26.100	0.000
150.02900	26.100	0.000
151.02900	26.100	0.000
152.02900	26.100	0.000
153.02900	26.100	0.000
182.71300	26.100	0.000
183.71400	25.900	0.000
184.71100	25.900	0.000
256.12000	25.900	0.000
257.11600	25.500	0.000
258.11700	25.500	0.000
259.11600	25.600	0.000
260.11500	25.600	0.000
261.11700	25.500	0.000
262.11700	25.500	0.000
263.11700	25.500	0.000
264.11900	25.600	0.000
265.11800	25.600	0.000
266.11800	25.600	0.000
267.11700	25.600	0.000
268.11600	25.600	0.000
269.11400	25.600	0.000
270.11500	25.600	0.000
271.11600	25.500	0.000
272.11700	25.500	0.000
273.11800	25.500	0.000
274.11700	25.500	0.000
375.01900	25.500	0.000
376.01500	25.900	0.000
377.01400	25.900	0.000
378.01500	25.900	0.000
429.29700	25.900	0.000
430.29500	25.800	0.000
431.29400	25.800	0.000
432.29400	25.800	0.000
433.29700	25.800	0.000
434.29300	25.800	0.000
435.29400	25.800	0.000
436.29400	25.800	0.000
437.29400	25.800	0.000
438.29400	25.700	0.000
439.29100	25.700	0.000
440.29200	25.700	0.000
441.29300	25.700	0.000
442.29500	25.700	0.000
443.29600	25.700	0.000
444.29800	25.700	0.000
445.29400	25.700	0.000
446.29400	25.800	0.000
447.29700	25.800	0.000
448.29400	25.700	0.000
449.29400	25.700	0.000
450.29400	25.700	0.000
451.29400	25.700	0.000
493.43100	25.700	0.000
494.43100	25.700	0.000
495.43200	25.700	0.000
